artist,year,month_day,auction house,seller/artwork,purchaser,pounds,shillings,pence,,
,1833,6/27/2016,Christie's,Dr. Munro. 46-75. Various Drawings. See Catalogue. Priced —,,,,,,
,1833,7/2/2016,>>,Dr. Munro. 71-102. Various Drawings. See Catalogue. Priced —,,,,,,
,I,ieber:,"r, Antoine Aug. Ernest. 1817-1908",,,,,,,
,1876,3/25/2016,Christie's,John Lewis. 138. Morning and Evening of Life. 1872 Grindley,106,1,0,,,
,1898,4/23/2016,it,J. Grant Morris. 114. Virgin and Child. 39 x 27 Boussod,367,IO,0,,,
,1899,4/15/2016,a,Mrs. Cornelius Herz. 64. Calvary—Children Resting. 11x14 Tooth,178,IO,0,,,
,1912,3/2/2016,a,"Sir Bruce Seton. 49. Children before Shrine, ioj x 13! Colnaghi",141,15,0,,,
,I,"iEDA, \",William Klaasz.,1594-1660,,,,,,
,1907,4/27/2016,Christie's,- 84. Still Life on a Table. 1646. 22 x 28^ Cohen,231,0,0,,,
,I,IEEMSF,"CIRK, Egbert.",1645-1704,,,,,,
,1781,3/31/2016,Mr. Squibb,Robert Ansell. 3. A Fryar at Devotion —,,,,,,
,1813,5/31/2016,Peter Coxe,John W. Willett. 11. Man Dying surrounded by Friends —,3,3,0,,,
,1835,4/8/2016,Littledale of D.,John Crosbie Graves. 42. A Sick Woman and Physician. 14 x 12,,,,,,
,,,,Pilkington Collection,,,,,,
,1882,6/17/2016,Christie's,Hamilton Palace. 33. Misers. Gattenborough,110,5,0,,,
,I?,"IEERE,",Lucas de. 1534-1584,,,,,,,
,1876,4/10/2016,Christie's,"- 129. Margaret, Duchess of Norfolk Durlacher",94,IO,0,,,
,1892,7/2/2016,11,Charles Magniac. 3. The Artist. 11^x9^ Mainwaring,110,5,0,,,
,1892,7/2/2016,a,"Charles Magniac. 4. Seymour, 6| x 5! Sir J. Ramsden",94,10,0,,,
,,,,,,,,,,
,"HEFFNER, Karl.",,,Born 1849,,,,,,
,1881,2/26/2016,Christie's,J. Garner Marshall. (832 M.) 77. Evening after a Storm,Wallis,102,18,0,,
,1882,4/22/2016,it,James S. Forbes. (77 P.) 29. Moonlight,Bought in,120,5,0,,
,1885,2/28/2016,»>,A. Tooth and Sons. 109. In the Gloaming,McLean,141,5,0,,
,1887,2/19/2016,>»,W. H. Michael. 127. Autumn. 1879,—,225,5,0,,
,1887,5/14/2016,jj,Kaye Knowles. 115. Eleven Sketches,Vokins,141,15,0,,
,1887,5/14/2016,ji,Kaye Knowles. 116. Castel Fusano. 17JX24I,Agnew,Mi,5,0,,
,1888,5/26/2016,jj,James Tennant Caird. 149. A River Scene. 29x39,Ross,210,0,0,,
,1889,4/13/2016,jj,Felix Vigne. 33. A Gleam of Sunshine. 24! x 54,Wallis,94,10,0,,
,1889,4/13/2016,jj,Felix Vigne. 36. A Lake Scene. 13x38!,McLean,89,5,0,,
,1891,2/21/2016,jj,"Henry Wallis, dec. 73. Twilight—Lake Chiem",Gooden,110,5,0,,
,1891,2/21/2016,jj,"Henry Wallis, dec. 75. Summer's Evening—Lake Chiem",T. Clarke,288,5,0,,
,1891,5/30/2016,jj,- 96. Ruins of Ostia,Wallis,1 ;o,5,0,,
,1891,5/30/2016,jj,98. Der Erbst,McLean,315,0,0,,
,1892,4/2/2016,jj,David Price. 133. Ruined Abbey and Fisherman,Vokins,183,15,0,,
,1892,12/10/2016,jj,"Henry Wallis, dec. 199. Windsor Castle",Tooth,231,0,0,,
,1894,11/15/2016,Robinson,& F. - 121. Daybreak—Amsterdam,M. Colnaghi,199,10,0,,
,1897,5/22/2016,Christie's,F. W. Armytage. in. Twilight—River Scene. 28x49,Tooth,210,0,0,,
,1897,5/22/2016,jj,F. W. Armytage. 112. Misty Morn. 24^x55,Wallis,189,0,0,,
,1897,5/22/2016,jj,F. W. Armytage. 113. Sunny Eve. 25^x67,Wallis,336,0,0,,
,1898,4/2/2016,jj,F. W. Amsden. 126. An April Day. 24^x55,G,i47,0,0,,
,1898,11/18/2016,jj,Wallis and Son. 96. The Afterglow,Tooth,i'5,10,0,,
,1899,3/11/2016,jj,- 87. Evening Glow. 62 x 46,Wallis,136,10,0,,
,1899,6/24/2016,jj,R. Paterson Pattison. 60. Early Morning—Zaandam. 46 x 65 Younger,,126,0,0,,
,1900,6/30/2016,jj,J.J.Brown. 32. Twilight. 44x91,Mill,945,0,0,,
,1904,6/18/2016,jj,- 78. Departing Day. 4Six77i,Gooden,231,0,0,,
,1906,3/24/2016,jj,- 103. The Afterglow. 47x65,A. Tooth,210,5,0,,
,1907,5/10/2016,jj,- 75. Twilight. 65x46!,Crowther,i°5,0,0,,
,1908,6/29/2016,jj,Stephen G. Holland. 383. Solitude. 16x45,Agnew,367,10,0,,
,1910,1/29/2016,jj,- 91. Evening Glow. 63x46,Grant,110,5,0,,
,1910,2/12/2016,jj,- 138. Royal Windsor. 31x46!,Muller,110,5,0,,
,1910,3/19/2016,jj,Wallis and Son. 72. Flooded Meadows. 47 x 78,—,162,r5,0,,
,"HEILBUTH, Ferdinand. 1826-1889",,,,,,,,,
,1877,6/16/2016,Christie's,- 84. Bougival,Wallis,252,0,0,,
,1877,6/30/2016,jj,- 101. Music Lesson in Italy,Smith,77,14,0,,
,1888,4/28/2016,jj,- 67. A Cardinal and Attendants,Clark,i57,10,0,,
,1891,5/9/2016,jj,Andrew G. Kurtz. 66. On the Seine. 1847. 45 x 59,Wyatt,472,10,0,,
,1892,3/19/2016,jj,Frederick Lehmann. 834. At the Villa Borghese. 25 x 42! McLean,,x52,5,0,,
,"HELMICK, G. F.",,,,,,,,,
,1879,May s,Christie's,William Fenton. 107. Pan is not Dead,Agnew,222,2,0,,
,"HELMONT, Matheus Van. 1683-1726",,,,,,,,,
,1791,4/16/2016,Greenwood --80. Interior—Woman cleaning Fowls,,—,,,,,
,,,,,,,,,,
,HEMMELINCK.,,Died,1 1494. See MEMLING,,,,,,
,1864 April 9 Christie's,,,J. W. Brett. 858. Adoration of the Magi,Normandy,451,10,0,,
,1/27/1872,,,W. Middleton. 250. Crucifixion,Everard,910,0,0,,
,6/6/1874,,,Alexander Barker. 23. Madonna and Child Enthroned,Brooks,1281,0,0,,
,"HEMSLEY, William. Born 1819",,,,,,,,,
,1879 May 17 Christie's Alfred Brooks. 87. The Bird Trap. 1855. 22x18,,,,G. Wood,i°5,0,0,,
,"HEMY, I","Charles Napier,",,", R.A. 1841-1917",,,,,,
,4/30/1892,Christie's,,Messrs. Murrieta. 99. Shields Harbour. 35 x 56 Joy,,io5,0,0,,
,5/16/1896,j),,Charles Thomas Lucas. 101. Falmouth Natives. 1886. 32x48 George,,288,5,0,,
,2/14/1903,m,,James Macandrew. 59. Lost. 1897. 48x71 Sampson,,105,0,0,,
,2/20/1904,jj,,"--- 77. Old Castle, St. Mawes. 1900. 36x54 Gooden",,i47,0,0,,
,4/4/1908,jj,,T. H. Ismay. 44. The Seine Fishers. 1878. 23^x35! Sampson,,168,0,0,,
,6/10/1909,jj,,Sir J. D. Milburn. 24. I11 Track of Trawlers. 1896. 35J x 53J Agnew,,336,0,0,,
,5/29/1913,jj,,"G. McCulloch. 147. The Crew. 1902. 59^x96?, Gooden and Fox",,294,0,0,,
,5/29/1913,j),,G. McCulloch. 148. Crabber's Bait. 1891. 31x48 Vicars,,241,10,0,,
,5/29/1913,jj,,G. McCulloch. 149. A Light Catch. 1890. 31x48 Misell,,210,0,0,,
,5/30/1913,jj,,G. McCulloch. 259. Bass Fishing. 1888. 251x35! Sampson,,131,5,0,,
,"HENDERSON, C.",,Cooper. 1803-1877,,,,,,,
,1888 July 16 Christie's,,- 295-297. Exeter Mail and three others,,Ackerman,236,5,0,,
,7/16/1888,,A Nobleman. 301-303. Louth Royal Mail and two others,,Ackerman,90,6,0,,
,1902 June 14 „,,Manchester Infirmary. 22. Mail Coaches. A pair. 12^x23!,,Ackerman,107,2,0,,
,"HENNER, Jean Jacques",,,. 1829-1905,,,,,,
,1892 July 1 Robinson & F.,,,Nobleman. 214. The Christian Martyr,Tooth,630,0,0,,
,"1899 AP""1 15 Christie's",,,Mrs. Cornelius Herz. 67. Head of Young Girl—in Red,Boussod,lie,10,c,,
,"1902 June 21 ,,",,,- 128. Nymph reclining by Pool. 19 x 25,Martin,j 220,10,1 0,,
,5/23/1903,,,Reginald Vaile. 34A. The Alsatian. 13^x10,Wallis,130,15,0,,
,"1904 May 28 ,,",,,- 104. A Girl Reading. 25 x 17!,Abel,157,10,0,,
,1906 July 14 „,,,John Paton. 88. Solitude. 95x15^,J. Smith,173,10,0,,
,1909 May 21 „,,,E. H. Cuthbertson. 85. Head of a Girl. 23 x i6|,Wallis,rni,,c,,
,1911 Mar. 18 „,,,- 96. Nymph reclining on Bank of River. 23 x 28^,Wagner,120,15,3 0,,
,1911 Mar. 18 „,,,97. Girl reading a Letter. nfx8f,Wagner,94,10,O,,
,1913 April 18 „,,,W. King Millar. 98. Meditation. 17^x14!,Wallis,141,15,0,,
,"HENNESSY, William J.",,,Born 1839,,,,,,
,1883 April 28 Christie's,,,Aston Rowant Gallery. 8. The Votive Offering. 37 x 60,Bought in,J3i,S,0,,
,"HENRY, William.",,Fl. 1847-1880,,,,,,,
,1881 July 9 Christie's,,"William Sharp. (106 N.) 61. Grand Canal, Venice",,Holmes,162,15,O,,
,2/7/1885,,"W. H. Haines. (8 V.) 83. Civic Hospitality, St. Mark's",,Watney,10,10,O,,
,,,,,,,,,,
,F,"IENSHAW, Frederick Henry. 1807-1891",,,,,,,,
,i3go,Mar. 8 Christie's William Millward. 54. A Forest Scene. 30 x 45,,,Tooth,246,12,0,,
,1890,Mar. 8 „ William Millward. 55. The Forest of Arden. 1878,,,Dunn,162,15,0,,
,1892,April 8 T. & B. Birmingham. 110. Moel Siabod. 30x19*-,,,—,i57,10,0,,
,1897,June 28 Christie's W. G. Archer. 9. Maxtoke Priory. 32^ x 43,,,Cohen,120,5,0,,
,I,"IERBERT, John Rogers, R.A. 1810-1890",,,,,,,,
,1850,June 5 Christie's Gibbons. — The Reprieve. Engraved,,,Earle,33,17,0,,
,1850,June 21 „ Charles Meigh. 175. Captives detained by Banditti,,,Wallis,220,10,0,,
,1350,June 21 „ Charles Meigh. 176. Boar Hunters at Gate of Convent,,,Daiss,21S,5,0,,
,1852,April 20 Winstanley John Clow. 15. The Outcast. 14x19,,,—,67,4,0,,
,1852,April 21 „ John Clow. 84. Lear disinheriting Cordelia. Sketch. 22x3,,,2 —,2 94,0,0,,
,1852,May 28 „ H. Wallis. 42. The Fatal Meeting,,,—,94,10,0,,
,1853,July 7 Christie's Charles Birch. 43. The Rejected of Men. 1850,,,Agnew,399,0,0,,
,1355,"Feb. 15 Foster's Charles Birch. 71. Mighty Hunter of Babylon, Nimrod. 37",,,x 28 —,190,0,0,,
,1855,April 4 „ W.Llewellyn. 85. Procession of Brides of Venice. R.A. 183 72 x 44*,,,n. Bought in,556,10,0,,
,1855,June 1 „ - 80. Babylonian Hunter. From Birch collection,,,—,,,,,
,1859,May 14 Christie's Edward Rodgett. 99. Othello's first Misgivings. 1837,,,Herbert,80,17,0,,
,1865,Mar. 24 „ John Davis. 208. Boar Hunters at Gate of Monastery,,,—,231,0,0,,
,1872,"April 12 „ Sir F. G. Moon. 193, Guilt and Innocence. Engraved",,,White,75,12,0,,
,1S72,April 13 „ Sir F. G. Moon. 198. The Prayer of Faith,,,Smith,52,10,0,,
,1872,April 13 „ Sir F. G. Moon. 204. Hide and Seek,,,—,24,3,0,,
,1874 I375,"May 10 „ John Farnworth. 86. Carpenter's Shop, i860 April 24 „ Sam Mendel. 408. Christ and Woman of Samaria",,,Agnew Poole,756 556,0 10,0 0,,
,1876,Mar. 4 „ Alexander Shand. 91. The Gaoler's Daughter,,,Herbert,48,6,0,,
,1876,Mar. 4 „ Alexander Shand. 95. The Elopement,,,Trimmell,31,10,0,,
,1877,April 27 „ Albert Grant. 48. The Holy Family. Farnworth collection,,,—,472,10,0,,
,1877,May 19 „ John Knowles. 31. The Bedouin's Home. 13x22^,,,Newton,!52,5,0,,
,1881,"July 9 „ William Sharp. (106 N.) 43. River Scene, Woman Washing",,,Agnew,136,10,0,,
,I,"iERDMAN, Robert,",,R.S.A. 1829-1888,,,,,,
,1831,May 9 Christie's,,A. B. Stewart. (320 M.) 32. The Covenanter. 1876,Nathan,35i,15,0,,
,1881,May 9 „,,A. B. Stewart. 33. Abdication of Mary Queen of Scots. 36 x 28,Anderson,189,0,0,,
,1395,5/25/2016,,George Orme. 28. A Scotch Rose. 1880. 38^x29,Moody,115,10,0,,
,I,BERING,", George Edwards. 1805-1879",,,,,,,
,1876,3/4/2016,Christie's Alexander Shand. 90. Head of the Glen. 1868,,Leyel,141,15,0,,
,1876,7/1/2016,",, John Aird. 83. Torre del l'Annunziata, Naples",,Vokins,94,10,0,,
,1878,2/16/2016,„ E. Marjoribanks. 14. Isola Bella,,McLean,131,5,0,,
,1880,5/7/2016,„ G. E. Hering. 114. Evening in Glen Clay,,Haines,70,7,0,,
,1880,5/7/2016,„ G. E. Hering. 119. Kildonan,,Agnew,42,0,0,,
,1880,5/7/2016,„ G. E. Hering. 160. Woodland Waters. 1878,,White,157,10,0,,
,1880,5/7/2016,„ G. E. Hering. 161. Lago Maggiore. 1879,,Permain,95,11,0,,
,1880,5/7/2016,„ G. E. Hering. 162. 'Midst Northern Hills,,White,55,!3,0,,
,,,,,,,,,,
,-,,,,,,,,,
,,,,,,,,,,
,"HERING, George Edwards—continued",,,,,,,,,
,1880,5/7/2016,Christie's,"G. E. Hering. 163. Pladda, Firth of Clyde",White,91,7,0,,
,18S1,4/25/2016,>»,G. E. Hering. (1114 M.) 169. Loch Etive. 1879,Grindley,70,7,0,,
,1881,4/25/2016,j>,G. E. Hering. 176. Lake Derwentwater. After Turner,Bought in,37,16,0,,
,1882,6/10/2016,jj,A. Biggs. (282 P.) 107. Lago d'Orta,Harland 157,,10,0,,
,1883,4/23/2016,j>,Aston Rowant Gallery. 9. Lugano. 42x72,Agnew,210,0,0,,
,"HERKOMER, Sir Hubert, R.A. 1849-1914",,,,,,,,,
,1887,3/19/2016,Christie's,W. A. Duncan. 128. The Gravedigger. 1884,Agnew,23,2,0,,
,1887,3/19/2016,j>,W. A. Duncan. 130. The Gloom of Idwal,Quilter,110,5,0,,
,188 3,6/16/2016,>j,- 141. Words of Comfort,B.,273,0,0,,
,1891,April iS,•1,-- 29. Who comes here. 1877. Drawing,Webster,43o,10,0,,
,1891,April iS,jj,- 30. The Arrest of a Poacher. 1874. Drawing,Innes,325,10,0,,
,1891,4/18/2016,11,- 31. The Fate of the Poacher. Drawing,Webster,420,0,0,,
,1891,4/18/2016,j>,- 32. A Souvenir of Rembrandt. Drawing,Agnew,110,5,0,,
,1831,4/18/2016,>j,35. A Fairy Symphony. Drawing,Webster,252,0,0,,
,1891,4/18/2016,jj,- 37. Aldenham Churchyard. Drawing,Wright,84,0,0,,
,1891,4/18/2016,jj,- 94. Natural Enemies,Ellis,367,10,0,,
,1891,4/18/2016,jj,- 95. Welsh Mountain Scene,Ellis,3i5,0,0,,
,1905,5/27/2016,jj,- 125. The Guards'Cheer. 1898. 119x77,—,294,0,0,,
,1909,7/9/2016,jj,Sir C. Quilter. 57. The Last Muster. 1875. 82 x 61,Agnew,3255,0,0,,
,1910,5/27/2016,jj,"Abel Buckley. 19. Entranced in some diviner Mood, etc. 1886.",,,,,,
,,,,55 ><43l,Shepherd,535,IO,0,,
,"HERNANDEZ, D.",,,,,,,,,
,1893,2/4/2016,Christie's,Messrs. Murrieta. 1182. The Flower Seller,Gribble,115,IO,0,,
,1893,2/4/2016,jj,Messrs. Murrieta. 1183. The Apple Gatherer,Gribble,94,IO,0,,
,1898,11/19/2016,»j,- 262. Two Ladies in a Studio. 1886,C. D.,io5,0,0,,
,"HERRING, John Frederick, Sen. 1795-1865",,,,,,,,,
,1851,4/1/2016,Christie's,- 90. Horses in a Stable. Circle,_,,,,,
,1854,6/17/2016,jj,S.Hammond. 73. Deer Stalking. 72x42,Wallis,3i5,0,0,,
,1854,8/24/2016,Winstanley,Ralph Samuel. 24. Return from Deer Stalking. 1852,—,73 15,,0,,
,1855,4/23/2016,Foster's,S.C.Hall. 71. The Three Horses. 1847. Replica of Vernon Gallery * —,,,,,,
,1855,6/13/2016,jj,Lloyd Bros. 23. The Meet. 24 x 42,—,,,,,
,1855,6/13/2016,jj,Lloyd Bros. 24. Breaking Cover. 24 x 42,—,• 283,,,,
,1855,6/13/2016,jj,Lloyd Bros. 25. Full Cry. 24 x 42,—,,10,0,,
,1855,6/13/2016,jj,Lloyd Bros. 26. The Death. 24 x 42,- j,,,,,
,1855,6/13/2016,jj,Lloyd Bros. 35. Sporting in the Highlands,Flatou,i°5,0,0,,
,1855,6/13/2016,jj,Lloyd Bros. 46. The Baron's Charger. 40 x 50,—,149,,0,,
,1858,5/20/2016,jj,"Messrs. Fuller. 1-19, ""Cadland,"" and 18 other Derby Winners",,,,,,
,1858,5/20/2016,jj,Messrs. Fuller. 20. Start for Derby. 1834. 62x42,—,,,,,
,1858,5/20/2016,jj,Messrs. Fuller. 23. Donkey and Foal,_,,,,,
,1858,5/20/2016,jj,Messrs. Fuller. 24. Landscape with Cows,—,,,,,
,1858,5/20/2016,jj,Messrs. Fuller. 26. Dray Horses,—,,,,,
,1858,5/20/2016,jj,Messrs. Fuller. 27. The Straw Yard,—,,,,,
,,,,,,,,,,
,"HERRING, John Frederick, Sen.—continued",,,,,,,,,
,1858,5/20/2016,Foster's,Messrs. Fuller. 33-51. Winners of St. Leger Stakes,—,,,,,
,1858,5/20/2016,jj,Messrs. Fuller. 53-76. Celebrated Sires,—,,,,,
,1858,5/20/2016,,Messrs. Fuller. 79. Three Members of Temperance Society —,,-,,,,
,1863,6/5/2016,Christie's,J. F. Herring. 142. Ploughing. Engraved,W:ilpole,too,16,0,,
,1865,2/25/2016,jj,Samuel Cartwright. 66. Blacksmith's Shop,—,183,r5,0,,
,1868,6/20/2016,j,Albert Grant. 97. Ploughing. Engraved,Redclyfle,80,17,0,,
,1873,3/14/2016,,Thompson. (4 B.) 34. Baron's Charger,Brooks,199,10,0,,
,1875,5/22/2016,jj,"Messrs. Fores. 764. Four Racing Picti-res, large",Fores,787,15,0,,
,1875,2/5/2016,jj,- 104. Race Horses,Goddard,84,2,0,,
,1875,2/5/2016,>»,105. The Hunting Stud,Goddard,94,10,0,,
,1875,2/5/2016,,- 106. Team of Cart Horses Baiting,Marsden,140,14,0,,
,1876,7/22/2016,,"- 100, 101. Race Horses and Hunting Stud",Stodart,136,10,0,,
,1877,7/7/2016,,Gunnergate Hall. 106. Troopers halting at Door,Lesser,82,l9,0,,
,1878,2/23/2016,»?,"Edward Basil Jupp. 37. Manga, St. Leger. 1837",Fores,21,10,6,,
,1878,2/23/2016,,Edward Basil Jupp. 38. Muley. 1840,Fores,29,8,0,,
,1878,2/23/2016,jj,Edward Basil Jupp. 39. Walton,Toovcy,21,0,0,,
,1878,2/23/2016,jj,P. Gordon. (233 H.) 121. Satcrest beating Coronation. 1841 Fores,,43,1,0,,
,1878,3/23/2016,jj,William GiUett. (97 H.) 50. 1st of September,Tooth,70,7,0,,
,1878,4/13/2016,jj,Mrs. Lines. (655 H.) 124. Bay Middleton,Toovey,3i,10,0,,
,1878,4/13/2016,jj,Mrs. Lines. 125. Plenipo,Lord Falmouth,3i,10,0,,
,1878,4/13/2016,u,Mrs. Lines. 126. Queen of Trumps,Filpot,9,9,0,,
,1878,4/13/2016,jj,Mrs. Lines. 127. Priam,Filpot,9,9,0,,
,1878,4/13/2016,jj,Mrs. Lines. 128. Touchstone,Filpot,13,13,0,,
,1878,5/13/2016,jj,Powell. (745 H.) 79. Crucifix and Lanercost. 1848,Lord Falmouth,38,17,0,,
,1878,5/13/2016,jj,Powell. 80. Camel and Banter. 1844,Lord Falmouth,38,17,0,,
,1878,5/13/2016,jj,Powell. 81. Rebecca and Muley Malloch. 1844,Lord Falmouth,57,15,0,,
,1878,5/13/2016,jj,Powell. 82. Languish and Pantaloon. 1844,Lord Falmouth,52,10,0,,
,1878,5/13/2016,jj,Powell. 83. Bastille and Bay Middleton. 1851,Lord Falmouth,55,13,0,,
,1878,5/13/2016,ji,Powell. 84. Touchstone and Emma. 1844,Whitehead,73,10,0,,
,1878,7/6/2016,jj,R.Bell. (160 J.) 306. The Feed. Painted with Faed M. Colnaghi,,362,5,0,,
,1879,5/10/2016,jj,Whitehead. (42 K.) 124. Flying Dutchman,M. Colnaghi,136,10,0,,
,1881,5/28/2016,jj,"Robertson, Pearson, and Finlay. 125. Preparing for the Derby.",,,,,,
,,,,,1834 Whitehead,262,10,0,,
,1882,6/5/2016,jj,"Henry Hill. (216 P.) 70. Start for Emperor's Cup, Ascot. 1845. E. B.",,94,10,0,,
,1882,6/5/2016,jj,Henry Hill. 71. Three Horses. 1851,E. B.,147,0,0,,
,1884,5/10/2016,jj,Lady Otho Fitzgerald. (999 S.) 4. An English Homestead Nathan,,367,10,0,,
,1884,6/14/2016,jj,(754 T.) 143. Stable and Figures and Animals,E. B.,120,15,0,,
,1884,11/29/2016,jj,William White. (1174T.) 111. Watering. 1855,G. Att.,200,0,0,,
,1885,2/7/2016,jj,Koch. (62 V.) 101. Meeting of Friends. Painted with H. Bright Fores,,119,14,0,,
,1885,2/7/2016,jj,Mrs. Pullen. (1256 T.) 102. The Straw Yard. 1857.,Engraved Dole,126,0,0,,
,1886,2/13/2016,jj,Joseph Colling. (776 W.) 268. The Glasgow Mail.,1845 McLean,100,16,0,,
,1886,2/13/2016,jj,Joseph Colling. 269. The Farmer's Stable. 1844,Mendoza,113,8,0,,
,1886,2/13/2016,jj,Joseph Colling. 270. Waiting to be Shod. 1845,Polak,60,18,0,,
,1886,2/13/2016,jj,Joseph Colling. 271. Tranquillity. 1844,Shepherd,43,1,0,,
,,,,,,,,,,
,"HERRING, John Frederick, Sen.—continued",,,,,,,,,
,1886,2/13/2016,Christie's,Joseph Colling. 272. Mares and Foals,Mendoza,203,14,0,,
,1886,2/13/2016,j),Joseph Colling. 273. Interior of Cow House. 1844,Permain,58,16,0,,
,1886,2/13/2016,jj,Joseph Colling. 274. Farmyard. 1844,Permain,102,18,0,,
,1886,2/13/2016,jj,"Joseph Colling. 275. Straw Yard, Winter. 1849",Shepherd,43,1,0,,
,1886,2/13/2016,jj,Joseph Colling. 276. Ducks. 1845,Agnew,63,0,0,,
,1886,2/13/2016,jj,Joseph Colling. 277. Cart-horses—Portrait of the Artist,Shepherd,183,15,0,,
,1886,2/13/2016,jj,"Joseph Colling. 278. Straw Yard, Horses and Pigs. 1849",Shepherd,48,6,0,,
,1880,2/13/2016,jj,Joseph Colling. 279. Poultry and Pigeons. A pair,Mair,24,3,0,,
,1886,2/13/2016,jj,Joseph Colling. 280. Ducks and Ducklings. 1845,Shepherd,21,0,0,,
,1886,2/20/2016,jj,"Col. J. J. Ellis. 59. Cavalier, White Horse, and Ladies. Painted",,,,,,
,,,,with Bright and Baxter,Grindley,107,2,0,,
,1887,4/30/2016,jj,John Graham. 38. Return from Deer-stalking. 1852. Painted,,,,,,
,,,,with H. Bright. 41 x 72,Philpot,556,10,0,,
,1887,5/21/2016,jj,William Leach. 124. Refreshment. 1853. 49tx39*,McLean,336,0,0,,
,1887,5/28/2016,jj,"--131. Faugh-a-Ballagh, St. Leger. 1844.",Vyner,96,12,0,,
,1888,5/5/2016,u,H. W. Bolckow. 45. Labour. 28 x 36,Agnew,126,0,0,,
,1888,5/5/2016,jj,H. W. Bolckow. 46. Rest. 27 x 35,Baker,i°5,0,0,,
,1889,3/30/2016,jj,William Webster. 45. The Smithy. 1855,Brooks,173,0,0,,
,1890,3/1/2016,jj,W. Fleming Fryer. 106. A Horse Fair. 1858. 23IX35I,E. Benjamin,136,10,0,,
,1891,3/21/2016,jj,Robert Charles May. 328. Village Farm. 1884. Painted with,,,,,,
,,,,Bright and T. Faed,Polak,241,10,0,,
,1891,5/30/2016,jj,"Mrs. Sykes. 159. A Farmyard, Winter",Polak,106,1,0,,
,1892,5/9/2016,jj,Richard Watt. 5. Manuella. 1812,Agnew,173,0,0,,
,1892,5/9/2016,jj,"Richard Watt. 10. Memnon, St. Leger",—,294,0,0,,
,1892,5/9/2016,jj,"Richard Watt. 11. "" Tramp "" (horse)",Agnew,220,10,0,,
,1892,6/18/2016,jj,H. W. F. Bolckow. 154. Interior of a Stable. 39 x 49!,Agnew,241,10,0,,
,1892,6/18/2016,jj,H. W. F. Bolckow. 155. Quietude. 32]- in. circle,Benjamin,131,5,0,,
,1892,7/4/2016,jj,Charles Magniac. 146. Market Day at St. Albans. 1858,Agnew,278,5,0,,
,1892,7/18/2016,jj,Noel Fenwick. 25. Start at Ascot. 1845,Tooth,iS7,10,0,,
,1892,7/18/2016,jj,Noel Fenwick. 26. Race for Emperor's Cup,Schuster,152,5,0,,
,1892,7/18/2016,jj,Noel Fenwick. 27. Mares and Foals Watering. 1846,Schuster,136,10,0,,
,1892,7/18/2016,jj,Noel Fenwick. 39. Flying Dutchman. 1849,Cox,141,15,0,,
,1892,7/18/2016,jj,"Noel Fenwick. 41. "" St. Giles "" (horse). 1832",E. B.,i°5,0,0,,
,1892,7/18/2016,jj,Noel Fenwick. 42. Crucifix. 1840,Fores,215,5,0,,
,1893,5/29/2016,j1,Daniel Cooper. 44. Race for Doncaster Cup,Clifford,115,10,0,,
,1893,5/29/2016,jj,Daniel Cooper. 45. Mundig. 1835,Ash,110,5,0,,
,1893,5/29/2016,jj,Daniel Cooper. 62. Memnon. 1825,Watt,152,5,0,,
,1894,6/9/2016,jj,Alexander Dennistoun. 16. Feeding the Horse. 49*39,Koekkoek,i47,0,0,,
,1895,5/4/2016,jj,Duchess of Montrose. 24. Flying Dutchman and Marlow. 48 x 74 McLean,,168,0,0,,
,1896,3/14/2016,jj,"Frederick Somes. 24. Park Hacks, Grooms and Horses",E. Benjamin,105,0,0,,
,1896,4/20/2016,jj,Edmund Levy. 34. Interior of a Stable. 1852,D. Smith,819,0,0,,
,1896,4/20/2016,jj,Edmund Levy. 36. Park Scene—Horses and Ducks. 185,1 E. B.,i73,5,0,,
,1897 1808,May 28 Mav 7,Robinson & F.,Col. Unthank. 137. Three Horses' Heads. 1848. 32 x 32 Davis,,165,18,0,,
,,,Christie's,85. Hunters Resting. 1843. 48x72,Masters,325,10,0,,
,,,,,,,,,,
,"HERRING, John Freder",,,"ick, Sen.—continued",,,,,,
,1898,11/26/2016,Christie's,"Eugene Benjamin. 537. ""St. Giles."" 1832",Glen,H5,10,0,,
,1899,4/22/2016,>>,Mrs. Higgins. 106. The Farmer's Home. Painted with Baxter.,,,,,,
,,,,33!x 43a,Wallis,141,l5,0,,
,1899,4/22/2016,,Mrs. Higgins. 107. The Smitten Cavalier. Painted with Baxter.,,,,,,
,,,,33* x43*,Wallis,120,15,0,,
,1900,5/19/2016,a,Madame de Falbe. 25. The Baron's Charger. 40x50,Letts,189,0,0,,
,1901,May iS,,E. A. Leatham. 128. Temperance Horses. 1847. 32 in. circle.,Leggatt,110,5,0,,
,1901,6/8/2016,,95. Borobridge Horse Fair. 1S5S. 31x72,Marks,i73,5,0,,
,1902,2/8/2016,j),W. R. Mace. 21. Ploughing. 41x73,Lacey,262,15,0,,
,1902,2/8/2016,,W. R. Mace. 22. Stable and Cart-horses. 39x49,Leggatt,162,15,0,,
,1902,2/22/2016,",,",J. H. McLaren. 114. The Cavalier's Visit. Painted with Bright,,,,,,
,,,,and Baxter. 50 x 80,Jacobs,IS2,5,0,,
,1902,2/24/2016,j>,11. Fox Hunting. Set of four. 22x29,Vokins,162,15,0,,
