artist,year,month_day,auction house,seller,seller/artwork,purchaser,pounds,shillings,pence,
"RUBENS, Sir Peter Paul",1773,Feb. 19,Langford's,,Michael Leigh. 45. St. Cecilia,—,—,,,
"RUBENS, Sir Peter Paul",1773,Feb. 19,Langford's,,Michael Leigh. 59. Due D'Espernon,—,—,,,
"RUBENS, Sir Peter Paul",1773,April 1,Langford's,,"James West, P.R.S. 55. Hymeneal Love. From Chandos coll.",—,—,,,
"RUBENS, Sir Peter Paul",1773,April 1,Langford's,,"James West, P.R.S. 61. Three Graces with Basket of Flowers",—,—,,,
"RUBENS, Sir Peter Paul",1773,April 1,Langford's,,"James West, P.R.S. 67. Apollo flaying Marsias",—,—,,,
"RUBENS, Sir Peter Paul",1773,April 2,Langford's,,"James West, P.R.S. 50. Salvator Mundi",—,—,,,
"RUBENS, Sir Peter Paul",1773,April 2,Langford's,,"James West, P.R.S. 57. Mary de Medici",—,—,,,
"RUBENS, Sir Peter Paul",1774,Mar. 12,Mr. Christie,,Samuel Dickenson. 28. Ceres with Nymphs and Satyrs,—,—,,,
"RUBENS, Sir Peter Paul",1774,June 2,Langford's,,Joseph Salvador. 51. Large Landscape with own Portrait and Family,—,—,,,
"RUBENS, Sir Peter Paul",1774,June 2,Langford's,,Joseph Salvador. 52. Infant Hercules,—,—,,,
"RUBENS, Sir Peter Paul",1775,Feb. 11,Mr. Christie,,Hon. Charles Dillon. 48. Adoration of the Magi,—,4,16,0,
"RUBENS, Sir Peter Paul",1775,Feb. 24,Mr. Christie,,General Gansell. 53. Judgment of Paris,—,—,,,
"RUBENS, Sir Peter Paul",1775,Feb. 24,Mr. Christie,,General Gansell. 61. Christ bearing His Cross,—,—,,,
"RUBENS, Sir Peter Paul",1775,Feb. 25,Mr. Christie,,General Gansell. 81. Fall of Phaeton,—,—,,,
"RUBENS, Sir Peter Paul",1775,Mar. 4,Langford's,,--29. Rubens and Wife as Meleager and Atalanta,—,—,,,
"RUBENS, Sir Peter Paul",1775,Mar. 4,Langford's,,- 66. His own Portrait,—,—,,,
"RUBENS, Sir Peter Paul",1775,Mar. 11,Mr. Christie,,Thomas Bladen. 28. The Discovery of Achilles,—,—,,,
"RUBENS, Sir Peter Paul",1775,Mar. 25,Mr. Walsh,,Robert Ansell. 13. Venus and Satyrs,—,—,,,
"RUBENS, Sir Peter Paul",1775,April 7,Mr. Walsh,,John Bertels. 59. Hercules gathering Golden Apples. 82 x 52,—,84,0,0,
"RUBENS, Sir Peter Paul",1775,April 8,Mr. Walsh,,John Bertels. 25. Shepherd playing on Pipe with Flock. 42 x 56,—,14,14,0,
"RUBENS, Sir Peter Paul",1775,April 13,Mr. Christie,,Count Schulenburg. 66. The Graces. Large as life. Mantua coll.,—,210,0,0,
"RUBENS, Sir Peter Paul",1775,April 29,Mr. Christie,,- 37. Henry IV and G. d'Este as Perseus and Andromeda,—,—,,,
"RUBENS, Sir Peter Paul",1775,May 20,Mr. Walsh,,Paris. 58. Herodias with Head of St. John,—,—,,,
"RUBENS, Sir Peter Paul",1776,Feb. 16,Mr. Christie,,Lord Montfort. 10. Due d'Albert,—,—,,,
"RUBENS, Sir Peter Paul",1776,Feb. 28,Mr. Christie,,- 48. Romulus and Remus,—,—,,,
"RUBENS, Sir Peter Paul",1776,Feb. 28,Mr. Christie,,- 49. Hercules killing the Lions,—,—,,,
"RUBENS, Sir Peter Paul",1776,Mar. 29,Mr. Christie,,J. Got de Grote. 51. Hercules supported by Nymphs and Satyrs,—,—,,,
"RUBENS, Sir Peter Paul",1776,Mar. 30,Mr. Christie,,J. Got de Grote. 77. Christ reproving Martha,—,—,,,
"RUBENS, Sir Peter Paul",1776,April 20,Mr. Christie,,"-210. Virgin and sleeping Christ with Elizabeth, John, and Joseph",—,—,,,
"RUBENS, Sir Peter Paul",1776,April 28,Cock,,Earl of Radnor. 84. Rubens and his Mistress ,Duke of Marlborough,130,0,0,
"RUBENS, Sir Peter Paul",1776,April 28,Cock,,Earl of Radnor. 86. A Large Family Picture ,Gid,,0,0,
"RUBENS, Sir Peter Paul",1777,Jan. 31,Christie &Ansell,,Earl of Essex. 74. Hercules and the Centaur,—,—,,,
"RUBENS, Sir Peter Paul",1777,Mar. 4,Mr. Squibb,,Nobleman. 63. The Garden of Love,—,—,,,
"RUBENS, Sir Peter Paul",1777,Mar. 5,Mr. Squibb,,Nobleman. 51. A Boar Hunt. Engraved by Snyderhoof,—,—,,,
"RUBENS, Sir Peter Paul",1777,Mar. 8,Christie&Ansell ,,Gerard Vandergucht. 50. The Shepherds'Offering. 31x24,—,34,13,0,
"RUBENS, Sir Peter Paul",1777,May 30,"Walsh,Cln. & Co. ",,Sir T. Robinson. 8. Christ and Disciples at Emmaus,—,—,,,
"RUBENS, Sir Peter Paul",1778,Feb. 13,Christie &Ansell,,Chase Price. 90. Venus and Adonis,—,—,,,
"RUBENS, Sir Peter Paul",1779,June 3,Christie &Ansell,,Earl Ferrers. 105. Landscape with Group of Cattle,—,—,,,
"RUBENS, Sir Peter Paul",1780,April 26,Clayton & Parys,,Chevalier Verhulst. 26*. Baptism of Christ,—,—,,,
"RUBENS, Sir Peter Paul",1780,April 26,Clayton & Parys,,Chevalier Verhulst. 35. Dejanira and the Centaur,—,—,,,
"RUBENS, Sir Peter Paul",1780,April 27,Clayton & Parys,,Chevalier Verhulst. 42. The Bohemian Girl,—,—,,,
"RUBENS, Sir Peter Paul",1781,Mar. 23,Christie &Ansell,,From Abroad. 44. Venus and Satyr with Leopards,—,—,,,
"RUBENS, Sir Peter Paul",1781,Mar. 23,Christie &Ansell,,From Abroad. 64. Mark Antony crowning Cleopatra,—,—,,,
"RUBENS, Sir Peter Paul",1781,Mar. 24,Christie &Ansell,,From Abroad. 74A. Prometheus,—,—,,,
"RUBENS, Sir Peter Paul",1781,Mar. 31,Christie &Ansell,,Earl of Harrington. 85. Nymphs returning from the Chase. Dogs and Dead Game. Painted with Snyders,—,63,0,0,
"RUBENS, Sir Peter Paul",1781,Mar. 31,Christie &Ansell,,"Earl of Harrington. 92. Catherine, Archduchess of Austria",—,45,3,0,
"RUBENS, Sir Peter Paul",1783,May 9,"G. Room, King St. ",,Mr. Bertels. 43. The Three Graces,—,—,,,
"RUBENS, Sir Peter Paul",1783,May 9,"G. Room, King St. ",,Mr. Bertels. 82. Martyrdom of Saint. Fifteen figures,—,—,,,
"RUBENS, Sir Peter Paul",1783,May 9,"G. Room, King St. ",,"Mr. Bertels. 83. Virgin and Child under Tree, Joseph holding back Branches. Painted with Van Book",—,—,,,
"RUBENS, Sir Peter Paul",1786,April 8,Com. at Christie's,,Noel Desenfans. 174. Samson and Delilah. 74 x 105 outside frame,—,1000,0,0,
"RUBENS, Sir Peter Paul",1786,April 8,Com. at Christie's,,Noel Desenfans. 215. Wise Men's Offering. 30 x 36 outside frame,—,30,0,0,
"RUBENS, Sir Peter Paul",1786,April 8,Com. at Christie's,,Noel Desenfans. 384. Emblematical of the Church. 33 x 29,—,70,0,0,
"RUBENS, Sir Peter Paul",1786,April 8,Com. at Christie's,,Noel Desenfans. 397. Binding of St. Sebastian. 84 x 58,—,60,0,0,
"RUBENS, Sir Peter Paul",1787,May 10,Mr. Christie,,Man of Fashion. 71. Silenus and Bacchanals,—,,,,
"RUBENS, Sir Peter Paul",1788,Mar. 14,Mr. Christie,,Mr. Vandergucht. 53. Romulus and Remus,—,,,,
"RUBENS, Sir Peter Paul",1788,Mar. 14,Mr. Christie,,Mr. Vandergucht. 57. Hercules in Garden of Hesperides,—,,,,
"RUBENS, Sir Peter Paul",1788,Mar. 15,Mr. Christie,,Mr. Vandergucht. 7. A Carmelite at Devotion,—,5,0,0,
"RUBENS, Sir Peter Paul",1788,Mar. 15,Mr. Christie,,Mr. Vandergucht. 71. The Escurial. Painted in 1628,—,200,0,0,
"RUBENS, Sir Peter Paul",1788,April 8,Com. at Christie's ,,"Dr. Newton, etc. 76. Wild Boar Hunting. 96x120",—,,,,
"RUBENS, Sir Peter Paul",1788,April 8,Com. at Christie's ,,"Dr. Newton, etc. 161. Andromeda chained to the Rock. 84x60",—,,,,
"RUBENS, Sir Peter Paul",1788,April 8,Com.atChristie's ,,"Dr. Newton, etc. 172. The Four Evangelists. 18x20",—,—,,,
"RUBENS, Sir Peter Paul",1788,April 8,Com.atChristie's ,,"Dr. Newton, etc. 411. Wise Men's Offering. 30 x 36",—,—,,,
"RUBENS, Sir Peter Paul",1789,Ap. & May ,Private Sale,,T. Gainsborough. 24. Rubens' Wife. 25 x 19!,—,-----,,,
"RUBENS, Sir Peter Paul",1790,Feb. 13,Mr. Christie,,Peter Delme. 46. A Lion Hunt,—,—,,,
"RUBENS, Sir Peter Paul",1790,Feb. 19,Mr. Christie,,French Nobleman. 27. Wise Men's Offering. Sketch for Malines Altar-piece,—,9,19,0,
"RUBENS, Sir Peter Paul",1790,Feb. 19,Mr. Christie,,"French Nobleman. 69. A Ceres, with Cornucopia and Satyr",—,12,1,6,
"RUBENS, Sir Peter Paul",1790,Feb. 27,Mr. Christie,,Isaac Jermineau. 16. The Graces. Small fine sketch,—,—,,,
"RUBENS, Sir Peter Paul",1790,Feb. 27,Mr. Christie,,Isaac Jermineau. 25. Lion Hunt. Small sketch,—,—,,,
"RUBENS, Sir Peter Paul",1790,Feb. 27,Mr. Christie,,Isaac Jermineau. 32. Adoration of the Kings,—,—,,,
"RUBENS, Sir Peter Paul",1790,Mar. 5,Mr. Christie,,Dr. Charlton of Bath. 18. Medusa's Head,—,—,,,
"RUBENS, Sir Peter Paul",1790,Mar. 5,Mr. Christie,,"Dr. Charlton of Bath. 72. Holy Family, with lamb, by Beschey",—,—,,,
"RUBENS, Sir Peter Paul",1790,Mar. 19,Greenwood,,Gentleman in Flanders. 58. Achilles and Lycamates' Daughters,—,—,,,
"RUBENS, Sir Peter Paul",1790,Mar. 19,Greenwood,,Gentleman in Flanders. 83. Judgment of Midas,—,—,,,
"RUBENS, Sir Peter Paul",1790,Mar. 26,Mr. Christie,,N. and C. Chauncey. 63. Head of Seneca in the Bath,—,—,,,
"RUBENS, Sir Peter Paul",1790,Mar. 26,Mr. Christie,,"N. and C. Chauncey. 87. Woody Scene, Sun glimmering through Trees",—,65,2,0,
"RUBENS, Sir Peter Paul",1790,April 16,Mr. Christie,,Nobleman. 67. Adoration of the Kings,—,—,,,
"RUBENS, Sir Peter Paul",1790,April 23,Mr. Christie,,"Earl Waldegrave. 24. Bacchanalian Scene—Leopards, etc.",—,—,,,
"RUBENS, Sir Peter Paul",1790,April 23,Mr. Christie,,Earl Waldegrave. 25. Bacchanalian Scene—Companion Both presented by Prince Charles Loraine,—,—,,,
"RUBENS, Sir Peter Paul",1790,May 1,Mr. Christie,,French Nobleman. 46. Alexander crossing Campaspee,—,—,,,
"RUBENS, Sir Peter Paul",1790,June 3,Greenwood,,Samuel Harding. 78. Wise Men adoring Christ,—,—,,,
"RUBENS, Sir Peter Paul",1790,June 3,Greenwood,,Samuel Harding. 89. The Garden of Love,—,—,,,
"RUBENS, Sir Peter Paul",1790,June 8,Dene w& Dawson,,Gentleman. 22. A Fresh Nun of Antwerp,—,—,,,
"RUBENS, Sir Peter Paul",1790,June 8,Dene w& Dawson,,Gentleman. 31. Lady of Fresh Complexion with Sparkling Eyes,—,—,,,
"RUBENS, Sir Peter Paul",1790,June 8,Dene w& Dawson,,Gentleman. 57. Arrival of Joseph and Mary and Elizabeth—A Tent,—,—,,,
"RUBENS, Sir Peter Paul",1790,June 8,Dene w& Dawson,,Gentleman. 63. Assumption of Virgin. Varying from Bolswert's engraving,—,_,,,
"RUBENS, Sir Peter Paul",1790,June 8,Mr. Christie,,Kempston. 73. Love and War,—,—,,,
"RUBENS, Sir Peter Paul",1791,—,Private Sale,,"R. Cosway, R.A. 1. Ganymede",—,—,,,
"RUBENS, Sir Peter Paul",1791,—,Private Sale,,"R. Cosway, R.A. 2. Garden of Love. Study",—,—,,,
"RUBENS, Sir Peter Paul",1791,—,Private Sale,,"R. Cosway, R.A. 3. Cupids in Harvest Occupation. Pd. with Van Uden",—,—,,,
"RUBENS, Sir Peter Paul",1791,—,Private Sale,,"R. Cosway, R.A. 7. Jupiter and Ganymede. Sketch",—,—,,,
"RUBENS, Sir Peter Paul",1791,—,Private Sale,,"R. Cosway, R.A. 8. Jupiter, etc. From Athenian Stuart's coll.",—,—,,,
"RUBENS, Sir Peter Paul",1791,—,Private Sale,,"R.Cosway,R.A. 14. EmperorCharlesVstranglingConqueredProvinces",—,—,,,
"RUBENS, Sir Peter Paul",1791,—,Private Sale,,"R. Cosway, R.A. 16. Catherine de Brandt",—,—,,,
"RUBENS, Sir Peter Paul",1791,—,Private Sale,,"R. Cosway, R.A. 23. Dying St. Anthony",—,—,,,
"RUBENS, Sir Peter Paul",1791,—,Private Sale,,"R. Cosway, R.A. 25. Holy Family. Engraved by Bolswert",—,—,,,
"RUBENS, Sir Peter Paul",1791,—,Private Sale,,"R. Cosway, R.A. 26. Christ and Mary in Heaven. Sketch",—,—,,,
"RUBENS, Sir Peter Paul",1791,—,Private Sale,,"R. Cosway, R.A. 30. The Trinity. Sketch",—,—,,,
"RUBENS, Sir Peter Paul",1791,—,Private Sale,,"R. Cosway, R.A. 31. Venus taking Thorn out of her Foot, and Cupid. Sketch",—,—,,,
"RUBENS, Sir Peter Paul",1791,—,Private Sale,,"R. Cosway, R.A. 32. Bath of Diana. Sketch. Lady Rubens was going to destroy it",—,—,,,
"RUBENS, Sir Peter Paul",1791,—,Private Sale,,"R. Cosway, R. A. 36. Assembly of all Great Rivers. Sketch for Orleans",—,—,,,
"RUBENS, Sir Peter Paul",1791,—,Private Sale,,"R. Cosway, R.A. 38. Landscape with Flight into Egypt",—,—,,,
"RUBENS, Sir Peter Paul",1791,—,Private Sale,,"R. Cosway, R.A. 39. Perseus and Andromeda",—,—,,,
"RUBENS, Sir Peter Paul",1791,—,Private Sale,,"R. Cosway, R.A. 40. Elevation of the Cross. Study for Antwerp",—,—,,,
"RUBENS, Sir Peter Paul",1791,—,Private Sale,,"R. Cosway, R.A. 54. View of Escurial. From Lady Betty Germain's collection",—,—,,,
"RUBENS, Sir Peter Paul",1791,—,Private Sale,,"R. Cosway, R.A. 73. James I",—,—,,,
"RUBENS, Sir Peter Paul",1791,—,Private Sale,,"R. Cosway, R.A. 78. Battle of the Amazons",—,—,,,
"RUBENS, Sir Peter Paul",1791,—,Private Sale,,"R. Cosway, R.A. 80. Repentant Magdalen trampling on Casket of Jewels, etc.",—,—,,,
"RUBENS, Sir Peter Paul",1791,—,Private Sale,,"R. Cosway, R.A. 95. Philip le Bon",—,—,,,
"RUBENS, Sir Peter Paul",1791,—,Private Sale,,"R. Cosway, R.A. 97. The Three Crosses. From Kuyp coll. at Antwerp",—,—,,,
"RUBENS, Sir Peter Paul",1791,—,Private Sale,,"R. Cosway, R.A. 98. Farmyard—Woman milking Cow",—,—,,,
"RUBENS, Sir Peter Paul",1791,Feb. 12,Greenwood,,- 68. The Battle of the Bridge,—,—,,,
"RUBENS, Sir Peter Paul",1791,Feb. 12,Greenwood,,- 72. The Betrayal of Christ,—,—,,,
"RUBENS, Sir Peter Paul",1791,Feb. 18,Greenwood,,- 25. Ulysses discovering Achilles,—,—,,,
"RUBENS, Sir Peter Paul",1791,Feb. 26,Mr. Christie,,R. Price Jones. 34. Wise Men's Offering. Sketch for Mecklin,—,—,,,
"RUBENS, Sir Peter Paul",1791,Feb. 26,Mr. Christie,,R. Price Jones. 79. A Ceres with Satyr and Fruit,—,—,,,
"RUBENS, Sir Peter Paul",1791,Mar. 9,Greenwood,,Edmund Tanner. 50. His own Portrait,—,—,,,
"RUBENS, Sir Peter Paul",1791,Mar. 31,Greenwood,,Gentleman. 71. Assumption of the Virgin,—,—,,,
"RUBENS, Sir Peter Paul",1791,April 20,Mr. Christie,,Mr. Poggi. 15. Martyrdom of St. Peter. Drawing from Cologne,—,—,,,
"RUBENS, Sir Peter Paul",1791,April 20,Mr. Christie,,Mr. Poggi. 149. Rubens' Wife purchasing Fruit at a Stall,—,—,,,
"RUBENS, Sir Peter Paul",1791,May 7,Mr. Christie,,Lord Dudley and Ward. 82. The Garden of Love. Eng. by L'Empeur,—,—,,,
"RUBENS, Sir Peter Paul",1791,May 14,Mr. Christie,,Nobleman. 53. The Nativity. Painted for Altar-piece at Antwerp,—,—,,,
"RUBENS, Sir Peter Paul",1791,May 27,Greenwood,,James Fitzgerald. 75. Christ carrying the Cross,—,—,,,
"RUBENS, Sir Peter Paul",1791,May 27,Greenwood,,James Fitzgerald. 77. A Riposo with Cherubs with Rubens and three Wives,—,—,,,
"RUBENS, Sir Peter Paul",1791,June 3,Mr. Christie,,European Museum. 70. Wise Men's Offering,—,—,,,
"RUBENS, Sir Peter Paul",1791,June 3,Mr. Christie,,European Museum. 71. Decimus Mus plunging into Battle,—,—,,,
"RUBENS, Sir Peter Paul",1791,June 3,Mr. Christie,,European Museum. 80. Body of Decimus Mus placed on a Bier,—,—,,,
"RUBENS, Sir Peter Paul",1792,—,Private Sale,,European Museum. 264. The Graces,—,—,,,
"RUBENS, Sir Peter Paul",1792,—,Private Sale,,European Museum. 306. Death of Adonis—Venus and Cupid. Sketch for Madrid,—,—,,,
"RUBENS, Sir Peter Paul",1792,—,Private Sale,,European Museum. 403. Creation of Man,—,—,,,
"RUBENS, Sir Peter Paul",1792,—,Private Sale,,European Museum. 404. Adam and Eve employed after Expulsion,—,—,,,
"RUBENS, Sir Peter Paul",1792,Feb. 3,Mr. Christie,,Man of Fashion. 70. The Garden of Love—Rubens and Vandyck and their Wives,—,—,,,
"RUBENS, Sir Peter Paul",1792,Feb. 18,Mr. Christie,,"- 46. Four Doctors of the Church—SS. Gregory, Jerome, Ambrose, and Austin",—,—,,,
"RUBENS, Sir Peter Paul",1792,Mar. 10,Mr. Christie,,Nobleman. 71. The Nativity ,White,262,10,0,
"RUBENS, Sir Peter Paul",1793,Feb. 1,Mr. Christie,,John Bertels. 92. St. Matthew,—,—,,,
"RUBENS, Sir Peter Paul",1793,Feb. 2,Mr. Christie,,John Bertels. 100. Wise Men's Offering,—,—,,,
"RUBENS, Sir Peter Paul",1794,May 29,Greenwood,,Sir L. Dundas. 23. Lady with a Ruff. 24 x 16,—,89,5,0,
"RUBENS, Sir Peter Paul",1794,May 30,Greenwood,,Sir L. Dundas. 31. Duke of Alva on Horseback. 100x72,—,—,,,
"RUBENS, Sir Peter Paul",1794,May 31,Greenwood,,Sir L. Dundas. 36. Nature unveiled by Graces. Painted with Breughel. 42 x 28,—,168,0,0,
"RUBENS, Sir Peter Paul",1795,Mar. 12,Mr. Christie,,"Sir J. Reynolds. 27. Altar-piece, St. Augustin, Antwerp. Sketch —",—,11,16,0,
"RUBENS, Sir Peter Paul",1795,Mar. 12,Mr. Christie,,Sir J. Reynolds. 32. Nymphs and Satyrs,—,8,8,0,
"RUBENS, Sir Peter Paul",1795,Mar. 12,Mr. Christie,,Sir J. Reynolds. 42. Silenus and Bacchanti,—,41,10,0,
"RUBENS, Sir Peter Paul",1795,Mar. 12,Mr. Christie,,Sir J. Reynolds. 56. Death of Patrocles,—,11,11,0,
"RUBENS, Sir Peter Paul",1795,Mar. 12,Mr. Christie,,Sir J. Reynolds. 66. Rogero and Angelica,—,10,10,0,
"RUBENS, Sir Peter Paul",1795,Mar. 12,Mr. Christie,,Sir J. Reynolds. 73. Tigers in a Landscape,—,15,10,0,
"RUBENS, Sir Peter Paul",1795,Mar. 12,Mr. Christie,,Sir J. Reynolds. 95. Discovery of Achilles,—,12,2,6,
"RUBENS, Sir Peter Paul",1795,Mar. 12,Mr. Christie,,Sir J. Reynolds. 106. Thetis supplicating Jupiter,—,26,5,0,
"RUBENS, Sir Peter Paul",1795,Mar. 13,Mr. Christie,,"Sir J. Reynolds. 95. Venus sleeping, Cupids and Satyrs",—,26,5,0,
"RUBENS, Sir Peter Paul",1795,Mar. 13,Mr. Christie,,"Sir J. Reynolds. 97. Holy Family, Elizabeth, and St: John",Marquis of Buckingham,69,6,0,
"RUBENS, Sir Peter Paul",1795,Mar. 14,Mr. Christie,,"Sir J. Reynolds. 36. Sketch for Subjects—Rape of Sabines, etc.",—,5,5,0,
"RUBENS, Sir Peter Paul",1795,Mar. 14,Mr. Christie,,"Sir J. Reynolds. 37. Apollo as Plenty, etc.",—,13,2,6,
"RUBENS, Sir Peter Paul",1795,Mar. 14,Mr. Christie,,Sir J. Reynolds. 38. The Wise Men's Offering,—,43,1,0,
"RUBENS, Sir Peter Paul",1795,Mar. 14,Mr. Christie,,Sir J. Reynolds. 51. Children blowing Bubbles,—,182,,0,
"RUBENS, Sir Peter Paul",1795,Mar. 14,Mr. Christie,,Sir J. Reynolds. 61. St. Matthew,—,73,10,0,
"RUBENS, Sir Peter Paul",1795,Mar. 14,Mr. Christie,,Sir J. Reynolds. 68. Ceiling at Whitehall. A pair,—,189,4,0,
"RUBENS, Sir Peter Paul",1795,Mar. 14,Mr. Christie,,"Sir J. Reynolds. 78. Holy Family, St. John, and Elizabeth",—,74,11,0,
"RUBENS, Sir Peter Paul",1795,Mar. 14,Mr. Christie,,Sir J. Reynolds. 85. Moonlight with Stars,—,84,0,0,
"RUBENS, Sir Peter Paul",1795,Mar. 14,Mr. Christie,,Sir J. Reynolds. 92. Wild Boar Hunting ,Lord Berwick,174,5,0,
"RUBENS, Sir Peter Paul",1795,Mar. 14,Mr. Christie,,Sir J. Reynolds. 93. Hercules and Omphale ,Angerstein,168,0,0,
"RUBENS, Sir Peter Paul",1795,Mar. 26,Skinner,,C. A. Calonne. 19. Meleager and Atalanta hunting Boar,—,27,6,0,
"RUBENS, Sir Peter Paul",1795,Mar. 26,Skinner,,C. A. Calonne. 45. Madonna and Saints,—,27,6,0,
"RUBENS, Sir Peter Paul",1795,Mar. 26,Skinner,,C. A. Calonne. 52. Horrors of War. Sketch,—,7,7,0,
"RUBENS, Sir Peter Paul",1795,Mar. 26,Skinner,,C. A. Calonne. 55. Susannah and the Elders,—,10,10,0,
"RUBENS, Sir Peter Paul",1795,Mar. 26,Skinner,,"C. A. Calonne. 71. Justice, Peace, and Plenty",—,44,2,0,
"RUBENS, Sir Peter Paul",1795,Mar. 27,Skinner,,C. A. Calonne. 61. Ceiling at Whitehall. A pair,—,105,0,0,
"RUBENS, Sir Peter Paul",1795,Mar. 28,Skinner,,C. A. Calonne. 23. Old Man's Head. Study,—,18,18,0,
"RUBENS, Sir Peter Paul",1795,Mar. 28,Skinner,,C. A. Calonne. 30. Rome Triumphant. Sketch,,44,2,0,
"RUBENS, Sir Peter Paul",1795,Mar. 28,Skinner,,C. A. Calonne. 44. St. George and the Dragon,—,73,11,0,
"RUBENS, Sir Peter Paul",1795,Mar. 28,Skinner,,C. A. Calonne. 54. Children for Whitehall Ceiling,—,231,0,0,
"RUBENS, Sir Peter Paul",1795,Mar. 28,Skinner,,C. A. Calonne. 65. Madonna and Child,—,173,5,0,
"RUBENS, Sir Peter Paul",1795,Mar. 28,Skinner,,C. A. Calonne. 83. The Assumption,—,157,10,0,
"RUBENS, Sir Peter Paul",1795,Mar. 28,Skinner,,C. A. Calonne. 103. Christ with Martha and Mary. Pd. with Breughel ,—,341,5,0,
"RUBENS, Sir Peter Paul",1796,Mar. 11,Mr. Christie,,"Benjamin Vandergucht. 42. Mars, Venus, and Cupid",Egles,136,10,0,
"RUBENS, Sir Peter Paul",1796,Mar. 11,Mr. Christie,,Benjamin Vandergucht. 91. The Garden of Love,Stanley,53,11,0,
"RUBENS, Sir Peter Paul",1796,Mar. 19,Mr. Christie,,Earl of Bute. 87. Repentant Sinners before Christ,—,13,13,0,
"RUBENS, Sir Peter Paul",1797,Feb. 17,Mr. Christie,,John Trumbull. 25. Germanicus haranguing Troops,Bryan,44,0,0,
"RUBENS, Sir Peter Paul",1797,Feb. 18,Mr. Christie,,John Trumbull. 59. Head of a Boy,Simpson,24,3,0,
"RUBENS, Sir Peter Paul",1797,Feb. 18,Mr. Christie,,John Trumbull. 60. Head of a Girl,Simpson,13,2,6,
"RUBENS, Sir Peter Paul",1798,May 8,H. Phillips,,Sir J. Reynolds. 7. Rubens' Wife,—,—,,,
"RUBENS, Sir Peter Paul",1798,May 8,H. Phillips,,Sir J. Reynolds. 29. Grand Design for a Ceiling. Sketch,—,5,5,0,
"RUBENS, Sir Peter Paul",1798,May 8,H. Phillips,,Sir J. Reynolds. 35. Triumph of Neptune and Thetis ,—,1,6,0,
"RUBENS, Sir Peter Paul",1798,May 8,H. Phillips,,Sir J. Reynolds. 39. Silenus and Bacchante,—,15,4,6,
"RUBENS, Sir Peter Paul",1798,May 8,H. Phillips,,Sir J. Reynolds. 45. Two Emblematical Subjectsfor Ceiling at Whitehall,—,53,11,0,
"RUBENS, Sir Peter Paul",1798,May 8,H. Phillips,,Sir J. Reynolds. 50. Study for Duke of Rutland's large Picture,Bell,7,17,6,
"RUBENS, Sir Peter Paul",1798,May 17,"Coxe, Bur'l &Co.",,Mr. Bryan. 40. Ceres and Pomona,—,514,10,0,
"RUBENS, Sir Peter Paul",1798,May 18,"Coxe, Bur'l &Co.",,Mr. Bryan. 24. St. Peter holding the Keys,—,42,0,0,
"RUBENS, Sir Peter Paul",1798,May 18,"Coxe, Bur'l &Co.",,Mr. Bryan. 25. St. Paul,—,42,0,0,
"RUBENS, Sir Peter Paul",1798,May 18,"Coxe, Bur'l &Co.",,"Mr. Bryan. 38. Duke of Alva arming, with Pages. Orleans coll.",—,38,17,0,
"RUBENS, Sir Peter Paul",1798,May 18,"Coxe, Bur'l &Co.",,Mr. Bryan. 42. Diana and her Nymphs. Valkenier coll.,Sir S. Clarke,1050,0,0,
"RUBENS, Sir Peter Paul",1798,May 18,"Coxe, Bur'l &Co.",,Mr. Bryan. 48. Christ and Martha and Mary. Pd. with Breughel,—,262,10,0,
"RUBENS, Sir Peter Paul",1798,May 19,"Coxe, Bur'l &Co.",,John Trumbull. 18. Esther and Ahasuerus and Queen of Sheba. Sketches. Calonne collection,—,73,10,0,
"RUBENS, Sir Peter Paul",1798,May 19,"Coxe, Bur'l &Co.",,"Mr. Bryan. 19. Venus, Mars, and Cupid",—,94,10,0,
"RUBENS, Sir Peter Paul",1798,May 19,"Coxe, Bur'l &Co.",,Mr. Bryan. 57. Death of Adonis,—,1407,10,0,
"RUBENS, Sir Peter Paul",1800,June 10,Skinner& Dyke,,Henry Penton. 35. His Portrait. Givenby MedicitoaMinisteratFlorence,—,—,,,
"RUBENS, Sir Peter Paul",1800,June 10,Skinner& Dyke,,"Henry Penton. 42. Sea-port, with St. Francis and two Monks",—,—,,,
"RUBENS, Sir Peter Paul",1801,—,Paris,,Robit. 106. Holy Family. 60 x 50 ,"Bryan Afterwards Sir S. Clarke, 1200 gns.",—,,,
"RUBENS, Sir Peter Paul",1801,—,Paris,,Robit. no. Helena Foreman. 25x21 ,"Bryan Afterwards Sir S. Clarke, 200 gns.",—,,,
"RUBENS, Sir Peter Paul",1801,Feb. 6,Mr. Christie,,Earl of Bessborough. 79. Beheading of St. John,—,37,16,0,
"RUBENS, Sir Peter Paul",1801,Feb. 7,Mr. Christie,,Earl of Bessborough. 72. Landscape by Moonlight. Reynolds coll.,—,89,5,0,
"RUBENS, Sir Peter Paul",1801,Feb. 7,Mr. Christie,,Earl of Bessborough. 88. Sir Theodore Mayerne. Dr. Mead coll.,—,60,18,0,
"RUBENS, Sir Peter Paul",1801,Feb. 12,"Coxe, Bur'l &Co.",,A Lady. 50. Susannah and Elders,—,—,,,
"RUBENS, Sir Peter Paul",1801,Feb. 12,"Coxe, Bur'l &Co.",,A Lady. 63. Betraying of Jesus,—,—,,,
