artist,year,month_day,auction house,seller,seller/artwork,purchaser,pounds,shillings,pence,
"ISRAELS, Josef",1911,7/21/2016,Christie's,,- 87. A Fisher Boy. 25 x 19^ ,Eames,210,0,0,
"ISRAELS, Josef",1912,3/2/2016,Christie's,,Sir Bruce Seton. 15. Waiting for Father's Return. Dg. 6^x9^ ,Wallis,176,8,0,
"ISRAELS, Josef",1912,3/30/2016,Christie's,,- 74. Return from Church. 14^x105 ,Tooth,178,10,0,
"ISRAELS, Josef",1912,5/3/2016,Christie's,,J.A.Harvey. 127. Le Juif. 12^x8^ ,Tooth,110,5,0,
"ISRAELS, Josef",1912,6/24/2016,Christie's,,- 3. Returning from the Fields ,Lefevre,147,5,0,
"ISRAELS, Josef",1913,2/14/2016,Christie's,,W.Woodward. 37. Washing Day. n|x8j ,Lefevre,220,1,0,
"ISRAELS, Josef",1913,2/14/2016,Christie's,,W. Woodward. 41. The Departure. 26 x 35 ,Sampson,2100,0,0,
"ISRAELS, Josef",1913,7/4/2016,Christie's,,- 66. Playtime. Drawing. 23J x 28J ,Farren,147,0,0,
"ISRAELS, Josef",1913,7/4/2016,Christie's,,- 78. Wading Ashore. 195-x 13 ,Gooden and Fox,651,0,0,
"ISRAELS, Josef",1913,7/4/2016,Christie's,,J. Ruston. no. A Lady. 23JX21J ,Cremetti,105,0,0,
"ISRAELS, Josef",1913,7/18/2016,Christie's,,- 140. The Young Housewife. 1865. gxio| ,Wallis,63,0,0,
"ITALIAN, EARLY",1899,6/12/1899,Christie's,,- 31. Madonna and Child and Bunch of Grapes,Colnaghi,115,10,0,
"ITALIAN, EARLY",1900,1/20/1900,Christie's,,- 67. The Annunciation ,Dunthorne,577,10,0,
"ITALIAN, EARLY",1900,3/31/1900,Christie's,Joseph Hirst,42. A Young Knight in Red Cap. 16x12!,Laurie,745,10,0,
"ITALIAN, EARLY",1906,6/25/1906,Christie's,Laurence W. Hodson,187. The Annunciation. 45x47^,C.F.Murray,567,0,0,
"ITALIAN, EARLY",1907,5/4/1907,Christie's,Francis Baring. ,69. A Wedding Ceremony. 17^x695 ,Agnew,252,0,0,
"ITALIAN, EARLY",1908,5/15/1908,Christie's,—,82. Gentleman in Red Dress and Cap. 13X10J ,Buttery,131,5,0,
"ITALIAN, EARLY",1910,2/19/1910,Christie's,J. S. W. S. Erie Drax,1. Madonna and Child and Saints. 40^x44,Douglas,115,10,0,
"JACKSON, John",1930,5/15/2016,Christie's,Sir. T. Lawrence.,13. St. Peter with the Keys,—,14,14,0,
"JACKSON, John",1831,7/16/2016,Christie's,"J. Jackson, R.A.",69. Mason and Beattie,Hogarth,2,4,0,
"JACKSON, John",1831,7/16/2016,Christie's,"J. Jackson, R.A.",70. Duke of Wellington. Unfinished,Scott,2,2,0,
"JACKSON, John",1831,7/16/2016,Christie's,"J. Jackson, R.A.",71. Canova. Half-length,Pack,6,10,0,
"JACKSON, John",1831,7/16/2016,Christie's,"J. Jackson, R.A.",77. General Sir Hugh Dalrymple,Col. Mildman,2,15,0,
"JACKSON, John",1831,7/16/2016,Christie's,"J. Jackson, R.A.",78. Mulgrave Castle,Miller,3,0,0,
"JACKSON, John",1831,7/16/2016,Christie's,"J. Jackson, R.A.",80. Two Portraits of Mrs. Somerville,—,—,,,
"JACKSON, John",1831,7/16/2016,Christie's,"J. Jackson, R.A.",83. Charles Matthews,Hogarth,1,5,0,
"JACKSON, John",1831,7/16/2016,Christie's,"J. Jackson, R.A.","85. G. Clint, A.R.A.",Tyson,2,5,0,
"JACKSON, John",1831,7/16/2016,Christie's,"J. Jackson, R.A.",86. Canova,Phillips,5,i5,6,
"JACKSON, John",1831,7/16/2016,Christie's,"J. Jackson, R.A.",90. Miss Stephens,Noseda,7,0,0,
"JACKSON, John",1831,7/16/2016,Christie's,"J. Jackson, R.A.",93. Sir T. Lawrence,Noseda,7,7,0,
"JACKSON, John",1831,7/16/2016,Christie's,"J. Jackson, R A.","94. Mr. Pack, P.R.H.A.",Hutchinson,5,5,0,
"JACKSON, John",1831,7/16/2016,Christie's,"J. Jackson, R.A.",99. Duke of Clarence—Naval Dress,Tyson,2,10,0,
"JACKSON, John",1831,7/16/2016,Christie's,"J. Jackson, R.A.",101. Earl Grey,Collins,16,15,6,
"JACKSON, John",1831,7/16/2016,Christie's,"J. Jackson, R.A.","102. Pulteney, Earl of Bath, and Northcote         ",Northwick,22,1,0,
"JACKSON, John",1831,7/16/2016,Christie's,"J. Jackson, R.A.",105. Mr. Jackson in a Hat,Cockin,1,11,6,
"JACKSON, John",1831,7/16/2016,Christie's,"J. Jackson, R.A.",105. Mr. Jackson in Fur Cap.,Miller,1,1,0,
"JACKSON, John",1831,7/16/2016,Christie's,"J. Jackson, R.A.",109. Duke of Buckingham,—,35,14,0,
"JACKSON, John",1834,5/10/2016,Christie's,Daubegny,37. Flaxman. Engraved ,Lord Lansdowne,29,18,6,
"JACKSON, John",1845,5/3/2016,Christie's,Sir G. Hayter.,30. Antonio Canova,—,11,0,6,
"JACKSON, John",1875,6/12/2016,Christie's,"T. Woolner, R.A.",114. Sir D. Wilkie,Cox,7,7,0,
"JACKSON, John",1879,3/8/2016,Christie's,Earl of Lonsdale.,9. Duke of Wellington,M. Colnaghi,157,10,0,
"JACKSON, John",1909,12/11/2016,Christie's,Earl of Sheffield.,92. Countess of Sheffield. 35^ x 27^,Arthurton,241,10,0,
"JACKSON, John",1913,12/12/2016,Christie's,Mrs. A. G. Store.,79. Lady in Yellow. 29-^ x 24!,Cremetti,385,9,0,
"JACKSON, Samuel Phillips",1875,4/19/2016,Christie's,William Quilter.,305. St. Michael's Mount,Vokins,157,10,0,
"JACQUE, A. ",1890,7/19/2016,Christie's,—,90.Landscape-—Shepherd and Sheep,Obach,189,0,0,
"JACQUE, Charles",1880,1/31/2016,Christie's,P. L. Everard. 12,5.Repose of the Flock,Bought in,183,15,0,
"JACQUE, Charles",1882,4/22/2016,Christie's,James S. Forbes.,(77 P-) 9°- Shepherdess and Sheep,Bought in,204,15,0,
"JACQUE, Charles",1882,12/9/2016,Christie's,Alexander and Co.,128.The Flock. 1881,Mendoza,173,5,0,
"JACQUE, Charles",1889,4/13/2016,Christie's,Felix Vigne.,42.Landscape—Peasants and Sheep.29^x25,Richardson,147,10,0,
"JACQUE, Charles",1892,4/9/2016,Christie's,,John Dent.153.Shepherdess and Sheep ,Hollender and Co.,241,10,0,
"JACQUE, Charles",1892,5/14/2016,Christie's,,Messrs. Murrieta.67.The Answer.1883. 38x28,Sedelmeyer,168,0,0,
"JACQUE, Charles",1892,5/14/2016,Christie's,,Messrs. Murrieta.68.Resting.38x30,Thomas,378,0,0,
"JACQUE, Charles",1892,5/14/2016,Christie's,,Messrs. Murrieta.70.A Lady with Powdered Hair.13x,9Tooth,94,10,0,
"JACQUE, Charles",1894,11/15/2016,Robinson & F.,,- 135.Return to the Farm,H.and C.,252,0,0,
"JACQUE, Charles",1895,6/8/2016,Christie's,,John Clark.99.A Forest Scene.23x 35^,Richardson,367,10,0,
"JACQUE, Charles",1895,6/29/2016,Christie's,,- 151.Farm Scene—Sheep.16^x26,West,189,0,0,
"JACQUE, Charles",195,7/20/2016,Christie's,,Coleridge J. Kennard.86.Sheep entering Shed,Simpson,157,10,0,
"JACQUE, Charles",1896,2/13/2016,Robinson & F.,,E. Priestman.156.Sheep near a Wood,Frickenhaus,525,0,0,
"JACQUE, Charles",1896,6/6/2016,Christie's,,Alexander Bowman.66.Retour des Tropeaux.20x25,Wallis,483,0,0,
"JACQUE, Charles",1899,4/15/2016,Christie's,,Mrs. Cornelius Herz. 75. A Shepherdess.18x26,Wallis,546,0,0,
"JACQUE, Charles",1900,5/5/2016,Christie's,,Mrs. Bloomfield Moore.22.Cottage and Sheep. 8^x13,Drucker,94,10,0,
"JACQUE, Charles",1900,5/26/2016,Christie's,,Benjamin Armitage.59.Peasant Girl and Sheep. 145 x,17! Wallis,210,0,0,
"JACQUE, Charles",1900,5/26/2016,Christie's,,Benjamin Armitage.60.Poultry in a Yard. 3x6,Miller,78,15,0,
"JACQUE, Charles",1900,6/23/2016,Christie's,,R. Arnot.121.Sheep and Poultry in a Fold. 7iXIIi,Tooth,120,15,0,
"JACQUE, Charles",1902,3/1/2016,Christie's,,Emil Heinemann.114.Sheep and Shepherd.32x25,Tooth,966,0,0,
"JACQUE, Charles",1903,5/16/2016,Christie's,,108.Comfortable Quarters. 17IX14A,Hauffmann,178,10,0,
"JACQUE, Charles",1903,6/27/2016,Christie's,,146.The Sheep Fold. 9x7,Whymper,147,0,0,
"JACQUE, Charles",1905,4/29/2016,Christie's,,John Gabbitas.132.Shepherd and Sheep.18x26,Wallis,588,0,0,
"JACQUE, Charles",1908,5/22/2016,Christie's,,Humphrey Roberts.154.The Flock. Illustrated. 28^39 ,Agnew,2572,10,0,
"JACQUE, Charles",1908,5/22/2016,Christie's,,Humphrey Roberts. 155. Watering Horses—Moonrise. Illustrated. 25 x21,Connell,567,0,0,
"JACQUE, Charles",1908,5/22/2016,Christie's,,Humphrey Roberts. 156. Flock of Sheep near Pool. io| x 13^ ,Bernheim,136,10,0,
"JACQUE, Charles",1908,5/22/2016,Christie's,,Humphrey Roberts.157.Shepherd driving Sheep. 9^ x 12J ,Clark,178,10,0,
"JACQUE, Charles",1908,5/22/2016,Christie's,,Humphrey Roberts.158.Forest Glade—Sheep. 11x7!,Tooth,89,5,0,
"JACQUE, Charles",1908,6/29/2016,Christie's,,Stephen G. Holland.390.A Woody Pasture. Illus. 16J x26I,Boussod,924,0,0,
"JACQUE, Charles",1908,6/29/2016,Christie's,,Stephen G. Holland.391.Watering the Flock. Illustrated.31 | x25,Gooden,1312,10,0,
"JACQUE, Charles",1908,7/10/2016,Christie's,,"Robert Eraser.32.Flock of Sheep, Woman, and Dog.3:x 25I",Lane,1102,10,0,
"JACQUE, Charles",1909,5/13/2016,Christie's,,Sir J. C. Day.59.The Shepherdess. Illustrated. 31! x 24! ,Tooth,1734,0,0,
"JACQUE, Charles",1909,5/13/2016,Christie's,,Sir J. C. Day.60.Sheep Grazing. 11 x 14!,Bakker,210,0,0,
"JACQUE, Charles",1909,5/21/2016,Christie's,,E. H. Cuthbertson.86.The Flock. Illustrated.31Jx39,Scott and Fowles,3360,0,0,
"JACQUE, Charles",1909,5/21/2016,Christie's,,E. H. Cuthbertson.87.La Bergere. Illustrated. 31JX 25,Agnew,2205,0,0,
"JACQUE, Charles",1909,6/10/2016,Christie's,,Sir J. D. Milburn.90.The Shepherdess. Illustrated. 31^x25 ,Tooth,1732,10,0,
"JACQUE, Charles",1910,6/3/2016,Christie's,,E. Erskine Scott. 31. Shepherd and Sheep. 13J x 17!,Gooden,441,0,0,
"JACQUE, Charles",1910,6/3/2016,Christie's,,R. W. Rankine.121.Woman minding Sheep.6fxnf,Stanford,110,5,0,
"JACQUE, Charles",1910,6/30/2016,Christie's,,Alexander Young.81.Shepherd and his Flock. 24! x31,Tooth,945,0,0,
"JACQUE, Charles",1910,6/30/2016,Christie's,,Alexander Young.82.Comfortable Quarters. 17JX14I,James King,399,0,0,
"JACQUE, Charles",1911,6/30/2016,Christie's,,Sir C. Wakefield.60.Forest Pasturage.26x39J,Cremetti,1365,0,0,
"JACQUE, Charles",1911,6/30/2016,Christie's,,Sir C. Wakefield.61.Feeding Trough. 17JX14J,Cremetti,430,10,0,
"JACQUE, Charles",1911,6/30/2016,Christie's,,Sir C. Wakefield.62.Poultry. 5§ x7,Wallis,63,0,0,
"JACQUE, Charles",1912,6/14/2016,Christie's,,G.N.Stevens.43.The Farmyard.12x16J,Boussod,252,0,0,
"JACQUE, Charles",1912,6/14/2016,Christie's,,G. N. Stevens.44.Domestic Poultry. x8,Lefevre,105,0,0,
"JACQUE, Charles",1912,6/14/2016,Christie's,,Thorbum. no. Leaving the Stall.21x17!,Sampson,924,0,0,
"JACQUE, Charles",1912,6/14/2016,Christie's,,"Thorburn. 111. The Farmyard, s *x 8",Sykes,173,5,0,
"JACQUET, Gustave Jean",1889,5/30/2016,Christie's,,William Webster. 121. La Premiere Arrivee,West,183,15,0,
"JACQUET, Gustave Jean",1892,3/5/2016,Christie's,,"Henry Wallis, dec. 204. The New Gown",Chadwick,105,0,0,
"JACQUET, Gustave Jean",1901,6/29/2016,Christie's,,Mrs. Langtry. 77. Dame sortant de son Palais. 13x8!,Dresden,162,15,0,
"JACQUET, Gustave Jean",1901,6/29/2016,Christie's,,Mrs. Langtry. 78. La Musicien. 125 x8J,Victor,136,10,0,
"JACQUET, Gustave Jean",1901,6/29/2016,Christie's,,Mrs. Langtry. 79. Lady in Hunting Costume. 12x8,Victor,141,15,0,
"JACQUET, Gustave Jean",1901,6/29/2016,Christie's,,Mrs. Langtry. 80. La bonne Nouvelle. 12^x9,Victor,136,10,0,
"JACQUET, Gustave Jean",1903,4/4/2016,Christie's,,H.J.Turner. 146. Meditation. 21^x17^,—,189,0,0,
"JACQUET, Gustave Jean",1906,5/26/2016,Christie's,,T.H.Woods. 33. A Type of Beauty. 1889. 23-JX19A,Dresden,273,0,0,
"JACQUET, Gustave Jean",1907,6/21/2016,Christie's,,- 71. Une grande Dame. 25x21,Wallis,126,0,0,
"JACQUET, Gustave Jean",1907,6/21/2016,Christie's,,- 72. Head of a Girl—Blue Dress. 21 x 17I,Tooth,99,15,0,
"JALABERT, Charles François",1880,3/13/2016,Christie's,,Charles Kurtz. 137. Christ walking on the Sea. 21 x 40,W. Smith,179,11,0,
"JALABERT, Charles François",1880,3/13/2016,Christie's,,Charles Kurtz. 138. The Entombment. 19x30,Bought in,126,0,0,
"JAMESON, George",1855,3/17/2016,Christie's,,"Duke of Argyll. 73. Lady Anne Campbell, Wife of Richard, Lord Maitland",—,—,,,
"JAMESON, George",1903,2/21/2016,Christie's,,"- 67. William, Earl of Newcastle. 62 x 44 M. ",Colnaghi,173,5,0,
"JAMESON, George",1906,3/31/2016,Christie's,,E. M. Denny. 60. Lady Dundas. Oval. 39^ x 30J,Vokins,399,0,0,
"JAMESON, George",1911,5/26/2016,Christie's,,C.Butler. 150. Charles I. 83x45^,Wallis,147,0,0,
"JAMESON, George",1913,6/20/2016,Christie's,,Col. R. Spencer Hall. 44. James I. 245x19^,McKay,105,0,0,
"JANET, Francois (called CLOUET)",1863,5/30/2016,Christie's,,Robert Craig. 112. Due de Guise—Black and Red Dress. 1560,—,34,13,0,
"JANET, Francois (called CLOUET)",1877,4/21/2016,Christie's,,Robert Vernon. 24. Gaston de Foix,Gordon,236,5,0,
"JANET, Francois (called CLOUET)",1882,7/15/2016,Christie's,,Hamilton Palace. 51. Six small Whole-lengths,King,1758,15,0,
"JANET, Francois (called CLOUET)",1892,7/2/2016,Christie's,,"Charles Magniac. 47. Francois, Due d'Alencon. i2|x8|",Colnaghi,168,0,0,
"JANET, Francois (called CLOUET)",1892,7/2/2016,Christie's,,Charles Magniac. 85. Eleanor d'Autriche. 29 x 23,Murray,183,15,0,
"JANET, Francois (called CLOUET)",1892,7/2/2016,Christie's,,Charles Magniac. 86. Francis I. 11x85,Durlacher,913,10,0,
"JANET, Francois (called CLOUET)",1892,7/2/2016,Christie's,,Charles Magniac. 87. Henry II of France. io£x8f,Durlacher,882,0,0,
"JANET, Francois (called CLOUET)",1892,7/2/2016,Christie's,,"Charles Magniac. 88. Charles IX of France, n x",Whitehead,294,0,0,
"JANET, Francois (called CLOUET)",1892,7/2/2016,Christie's,,Charles Magniac. 90. Claude de Clermont. 7^x5!,Mainwaring,110,5,0,
"JANET, Francois (called CLOUET)",1892,7/2/2016,Christie's,,Charles Magniac. 91. A Gentleman. 6f x 5^,Johnson,451,10,0,
"JANET, Francois (called CLOUET)",1892,7/2/2016,Christie's,,Charles Magniac. 92. A Gentleman. 6f x 5^,Durlacher,199,10,0,
"JANET, Francois (called CLOUET)",1892,7/2/2016,Christie's,,Charles Magniac. 93. A Gentleman. 9J x 7,Jenich,168,0,0,
"JANET, Francois (called CLOUET)",1892,7/2/2016,Christie's,,Charles Magniac. 94. Group of Marie de Medici and Children. 80 x 55^ ,Sir T. Sinclair,283,10,0,
"JANET, Francois (called CLOUET)",1896,6/6/2016,Christie's,,A Baronet. 89. Family Portrait Group. 1561. 80x55^,Smith,472,10,0,
"JANET, Francois (called CLOUET)",1897,7/1/2016,Christie's,,G. P. Boyce. 298. Phillipe le Bon. 12x8,Colnaghi,131,5,0,
"JANET, Francois (called CLOUET)",1907,3/16/2016,Christie's,,Massey Mainwaring. 15. Blaise de Marluc. (School of.) 8j x 5!,Durlacher,131,5,0,
"JANNECK, Franz Christoph",1882,6/17/2016,Christie's,,Hamilton Palace. 46. Raising of Lazarus. 30x21),Attenborough,162,15,0,
"JANNECK, Franz Christoph",1882,6/17/2016,Christie's,,Hamilton Palace. 47. Christfeeding Multitude. 30x21 1,Attenborough,162,15,0,
"JANNECK, Franz Christoph",1894,6/2/2016,Christie's,,Sir Walter Farquhar. 106. Interior of Artist's Studio. 1749],Seligman,183,15,0,
"JANNECK, Franz Christoph",1894,6/2/2016,Christie's,,Sir Walter Farquhar. 107. Interior of Sculptor's StudioJ,Seligman,183,15,0,
"JANSSEN, or JOHNSON, Cornelius",1724,5/20/2016,Cock,,Lady Humble. 9. Lady Gerrard,—,—,,,
"JANSSEN, or JOHNSON, Cornelius",1724,11/16/2016,Cock,,Mr. Sykes. 189. Marie de Medici,—,—,,,
"JANSSEN, or JOHNSON, Cornelius",1725,3/10/2016,Cock,,Mr. Gambarini. 21. Marie de Medici,—,—,,,
"JANSSEN, or JOHNSON, Cornelius",1725,3/12/2016,Cock,,Mr. Gambarini. 216. Earl of Dorset's three Children,—,—,,,
"JANSSEN, or JOHNSON, Cornelius",1725,5/10/2016,Cock,,Marquis of Powis. 21. Rubens and his Family,—,—,,,
"JANSSEN, or JOHNSON, Cornelius",1741,3/8/2016,Cock,,Earl of Oxford. 27. Sir Robert Cotton,West,35,5,0,
"JANSSEN, or JOHNSON, Cornelius",1741,3/10/2016,Cock,,Earl of Oxford. 38. Sir Walter Raleigh Due,less of Bedford,23,10,0,
"JANSSEN, or JOHNSON, Cornelius",1741,3/11/2016,Cock,,Earl of Oxford. 32. A Nobleman. Half-length,Lord Coleraine,3,0,0,
"JANSSEN, or JOHNSON, Cornelius",1741,3/12/2016,Cock,,Earl of Oxford. 33. Mons de Lauberspine. Th.-qtrs. length,Lady Ilchester,5,10,0,
"JANSSEN, or JOHNSON, Cornelius",1741,3/13/2016,Cock,,"Earl of Oxford. 22. Frederick, King of Bohemia",Lady Curson,4,0,0,
"JANSSEN, or JOHNSON, Cornelius",1741,3/13/2016,Cock,,Earl of Oxford. 23. Queen of Bohemia. Whole-length,Lady Curson,10,5,0,
"JANSSEN, or JOHNSON, Cornelius",1741,3/13/2016,Cock,,Earl of Oxford. 25. Charles I when Prince of Wales,Montagu,7,7,0,
"JANSSEN, or JOHNSON, Cornelius",1771,3/22/2016,Langford,,"Duke of Argyll. 41. Carr, Earl of Somerset",—,—,,,
"JANSSEN, or JOHNSON, Cornelius",1774,3/11/2016,Mr. Christie,,"Samuel Dickenson. 39. Algernon, Earl of Northumberland. 1644",—,—,,,
"JANSSEN, or JOHNSON, Cornelius",1774,4/27/2016,Langford's,,Charles Jennens. 37. Lord Keeper Coventry,—,—,,,
"JANSSEN, or JOHNSON, Cornelius",1776,2/19/2016,Langford's,,Philip Cartaret Webb. 19. Oliver Cromwell,—,—,,,
"JANSSEN, or JOHNSON, Cornelius",1790,3/24/2016,Mr. Blyth,,John Deschamps. 44. Sir William Pope. 1624,—,—,,,
"JANSSEN, or JOHNSON, Cornelius",1791,2/18/2016,Greenwood,,"- 1. Philip, Earl of Pembroke",—,—,,,
"JANSSEN, or JOHNSON, Cornelius",1791,—,Private Sale,,"R. Cosway, R.A. 29. Queen of Bohemia",—,—,,,
"JANSSEN, or JOHNSON, Cornelius",1791,—,Private Sale,,"R. Cosway, R.A. 33. Lord Craven",—,—,,,
"JANSSEN, or JOHNSON, Cornelius",1791,—,Private Sale,,European Museum. 406. Shakespeare,—,—,,,
"JANSSEN, or JOHNSON, Cornelius",1797,7/24/2016,Vernon of L'pl.,,Edward Rogers. 44. Charles I's Physician. 33 x 26,—,—,,,
"JANSSEN, or JOHNSON, Cornelius",1798,2/16/2016,Mr. Richards,,W. Gibbon Podd. 12. Lord Salisbury,—,—,,,
"JANSSEN, or JOHNSON, Cornelius",1798,5/8/2016,H. Phillips,,Sir J. Reynolds. 2. A Lady,—,—,,,
"JANSSEN, or JOHNSON, Cornelius",1813,7/31/2016,Peter Coxe,,John W. Willett. 5. Sir Edward Coke,—,8,18,6,
"JANSSEN, or JOHNSON, Cornelius",1828,4/21/2016,E. Foster,,John Jackson. 31. Sir Hugh Middleton,—,—,,,
"JANSSEN, or JOHNSON, Cornelius",1835,4/8/2016,Littledale of D.,,John Crosbie Graves. 54. Mary II as a Child. 16 x 14,—,—,,,
"JANSSEN, or JOHNSON, Cornelius",1840,6/6/2016,Christie's,,Joseph Marsland. 22. Milton (?) in Black Dress. 1627 Ho,Hogson & Graves,31,10,0,
"JANSSEN, or JOHNSON, Cornelius",1849,10/10/2016,English & Son,,John Hugh Smyth Pigott. 22. Duke of Wharton. 18 x 21, —,5,5,0,
"JANSSEN, or JOHNSON, Cornelius",1881,1/20/2016,Christie's,,S. Boddington. (580 M.) 67. Lady and Gentleman. A Pa,M. Colnaghi,105,0,0,
"JANSSEN, or JOHNSON, Cornelius",1882,J7 May 27,Christie's,,George Smith. (837 M.) 25. Milton. 1627,Gibbs,141,15,0,
"JANSSEN, or JOHNSON, Cornelius",1882,6/17/2016,Christie's,,Hamilton Palace. 50. James I,Col,735,0,0,
"JANSSEN, or JOHNSON, Cornelius",1884,5/3/2016,Christie's,,Mrs. Disney. (367 T.) 104. John Milton,Edwards,346,10,0,
"JANSSEN, or JOHNSON, Cornelius",1885,5/9/2016,Christie's,,"S. HermandeZoete. (299 V.) 248. A Divine, Finger on Book.44 x 35 ",Agnew,157,10,0,
"JANSSEN, or JOHNSON, Cornelius",1885,6/27/2016,Christie's,,Major Fane. (992 T.) 24. Sir Hugh Middleton,Noseda,514,10,0,
"JANSSEN, or JOHNSON, Cornelius",1887,7/2/2016,Christie's,,Lady Mary Thompson. 125. Lord Bacon in Robes,Thibadeau,89,5,0,
"JANSSEN, or JOHNSON, Cornelius",1888,6/9/2016,Christie's,,Marquess of Exeter. 285. Lady in Black Silk Dress. 35!,x 31 Joseph,199,10,0,
"JANSSEN, or JOHNSON, Cornelius",1888,6/30/2016,Christie's,,Earl of Hardwicke. 60. Ben Jonson,Reed,115,10,0,
"JANSSEN, or JOHNSON, Cornelius",1889,6/22/2016,Christie's,,"- 118. Robert Vere, Earl of Oxford. 1629",Agnew,225,15,0,
"JANSSEN, or JOHNSON, Cornelius",1890,6/28/2016,Christie's,,"Duke of Somerset. 37. Gentleman—Motto "" Res es sacra, etc."" 31.5 x 25",McLean,168,0,0,
"JANSSEN, or JOHNSON, Cornelius",1892,5/21/2016,Christie's,,Earl of Egremont. 60. Dutch Naval Officer. 31x25 i,Vokins,630,0,0,
"JANSSEN, or JOHNSON, Cornelius",1892,5/21/2016,Christie's,,Earl of Egremont. 61. Lady with Lace Collar. 31x25/,Vokins,630,0,0,
"JANSSEN, or JOHNSON, Cornelius",1893,6/24/2016,Christie's,,H. Bingham Mildmay. 32. James I. 44 x 34,Davis,157,10,0,
"JANSSEN, or JOHNSON, Cornelius",1898,3/12/2016,Christie's,,"James Gurney. 15. Lady in Blue, and White Sleeves. 29 j x 25",Colnaghi,315,0,0,
"JANSSEN, or JOHNSON, Cornelius",1898,3/12/2016,Christie's,,James Gurney. 16. Gentleman in Armour. 295 x 25I,Agnew,126,0,0,
"JANSSEN, or JOHNSON, Cornelius",1898,7/21/2016,Arber&Wagh'n.,,Col. W. Pinney. 33. A Dutch Lady,M. Colnaghi,315,0,0,
"JANSSEN, or JOHNSON, Cornelius",1898,7/21/2016,Arber&Wagh'n.,,Col. W. Pinney. 34. A Dutch Gentleman,M. Colnaghi,115,10,0,
"JANSSEN, or JOHNSON, Cornelius",1899,5/13/2016,Christie's,,- 110. Lady Dorothy Godolphin. 29! x 24J-,Sedelmeyer,120,15,0,
"JANSSEN, or JOHNSON, Cornelius",1901,5/11/2016,Christie's,,Arthur Kay. 71. Lady in Green. Oval. 29J x 24,Colnaghi,262,10,0,
"JANSSEN, or JOHNSON, Cornelius",1901,5/11/2016,Christie's,,Arthur Kay. 72. Lady with Fan. 31J x 2 5,Cohen,147,0,0,
"JANSSEN, or JOHNSON, Cornelius",1901,5/11/2016,Christie's,,Arthur Kay. 73. Cavalier in Armour. 29^x24,M. Colnaghi,199,10,0,
"JANSSEN, or JOHNSON, Cornelius",1901,11/23/2016,Christie's,,- 99. Lady with a Fan. 33 x 25,Farr,210,0,0,
"JANSSEN, or JOHNSON, Cornelius",1903,5/9/2016,Christie's,,—— 63. Countess of Falkland. 29 x 24,M. Colnaghi,105,0,0,
"JANSSEN, or JOHNSON, Cornelius",1904,3/5/2016,Christie's,,Townshend Heirlooms. 66. Lady Vere. 29 x 23^,Wallis,336,0,0,
"JANSSEN, or JOHNSON, Cornelius",1904,3/5/2016,Christie's,,Townshend Heirlooms. 67. Lady Moreton. 29^x24^,Wallis,105,0,0,
"JANSSEN, or JOHNSON, Cornelius",1904,3/5/2016,Christie's,,"Townshend Heirlooms. 68. Dorothy, Countess of Leicester. 29x24! Wallis",,273,0,0,
"JANSSEN, or JOHNSON, Cornelius",1905,7/8/2016,Christie's,,- 96. Wife of Grotius (?) in Lace Cap. 27^x23!,Dowdeswell,105,0,0,
"JANSSEN, or JOHNSON, Cornelius",1906,2/17/2016,Christie's,,"- 66. Lady, Lace Collar, and Cuffs. 38x27",Colnaghi,147,0,0,
"JANSSEN, or JOHNSON, Cornelius",1906,6/30/2016,Christie's,,"Lady Currie. 34. Lucius Carey, Lord Falkland. 28 x 32",Orpington,220,10,0,
"JANSSEN, or JOHNSON, Cornelius",1907,2/23/2016,Christie's,,- 73. William Thielen and Wife. A pair. 1634. 30x24^ ,Agnew,315,0,0,
"JANSSEN, or JOHNSON, Cornelius",1907,6/7/2016,Christie's,,"Duke of Fife. 57. Henry, Prince of Wales. 84 x 51",Lane,126,0,0,
"JANSSEN, or JOHNSON, Cornelius",1907,6/7/2016,Christie's,,"Duke of Fife. 58. Henry, Prince Charles, and Princess Elizabeth. 48 x 63 ",Agnew,336,0,0,
"JANSSEN, or JOHNSON, Cornelius",1907,6/7/2016,Christie's,,"Duke of Fife. 60. Princess Elizabeth, Queen of Bohemia. 46x38 ",McLean,120,15,0,
"JANSSEN, or JOHNSON, Cornelius",1908,7/3/2016,Christie's,,- 92. Henrietta Maria. 29^ x 24,Cohen,199,10,0,
"JANSSEN, or JOHNSON, Cornelius",1908,7/3/2016,Christie's,,"- 93. Gentleman, Slashed Sleeves. 29! x 22",Buttery,110,5,0,
"JANSSEN, or JOHNSON, Cornelius",1908,7/3/2016,Christie's,,"- 143. Frances, Duchess of Richmond. 81I-X50J",Blake,210,0,0,
"JANSSEN, or JOHNSON, Cornelius",1908,11/19/2016,Robinson & F.,,Martin Colnaghi. 89. Lady Falkland. 30 x 25,Pawsey,126,0,0,
"JANSSEN, or JOHNSON, Cornelius",1909,5/7/2016,Christie's,,- 91. Sir H. Marten. 47 x 37,Leggatt,120,15,0,
"JANSSEN, or JOHNSON, Cornelius",1910,7/22/2016,Christie's,,- 64. Mrs. Shirley Rivers. 1623. 28 x 234,Cox,273,0,0,
"JANSSEN, or JOHNSON, Cornelius",1910,11/19/2016,Christie's,,- 59. Gentleman in Lace Collar. 1636. 29 x 24,Agnew,115,10,0,
